PMID,Sentence,Found Terms,Classification
38995284,"Diabetic nephropathy (DN) is a major complication of diabetes mellitus (DM), leading to end-stage renal disease.",Diabetes Mellitus,LABEL_0
38995284,"The most common NDRD was infection-related glomerulonephritis (IRGN) (50.0%), followed by membranous nephropathy (3.0%), focal segmental glomerulosclerosis (10%), pyelonephritis (10%), minimal change disease (1.8%), fibrillary glomerulonephritis (1.8%), and ANCA-associated vasculitis (1.8%).",Glomerulonephritis,LABEL_0
38995284,"The most common NDRD was infection-related glomerulonephritis (IRGN) (50.0%), followed by membranous nephropathy (3.0%), focal segmental glomerulosclerosis (10%), pyelonephritis (10%), minimal change disease (1.8%), fibrillary glomerulonephritis (1.8%), and ANCA-associated vasculitis (1.8%).",Glomerulonephritis,LABEL_0
38995284,"The most common NDRD was infection-related glomerulonephritis (IRGN) (50.0%), followed by membranous nephropathy (3.0%), focal segmental glomerulosclerosis (10%), pyelonephritis (10%), minimal change disease (1.8%), fibrillary glomerulonephritis (1.8%), and ANCA-associated vasculitis (1.8%).",Pyelonephritis,LABEL_0
38995284,"We conclude that with increasing evidence of NDRD even in patients with DN, careful application of renal biopsies in diabetic patients would assist in the early diagnosis and institution of specific therapy for NDRD to ensure better patient and renal survival.",Early Diagnosis,LABEL_0
38995284,"We conclude that with increasing evidence of NDRD even in patients with DN, careful application of renal biopsies in diabetic patients would assist in the early diagnosis and institution of specific therapy for NDRD to ensure better patient and renal survival.",Early Diagnosis,LABEL_0
38995284,"We conclude that with increasing evidence of NDRD even in patients with DN, careful application of renal biopsies in diabetic patients would assist in the early diagnosis and institution of specific therapy for NDRD to ensure better patient and renal survival.",Diagnosis,LABEL_0
38995284,"We conclude that with increasing evidence of NDRD even in patients with DN, careful application of renal biopsies in diabetic patients would assist in the early diagnosis and institution of specific therapy for NDRD to ensure better patient and renal survival.",Diagnosis,LABEL_0
38995283,"Serum Interleukin-18, Kidney Injury Molecule-1, and the Renal Resistive Index for Predicating Acute Kidney Injury in Critically Ill Patients with Sepsis.",Acute Kidney Injury,LABEL_0
38995283,"Serum Interleukin-18, Kidney Injury Molecule-1, and the Renal Resistive Index for Predicating Acute Kidney Injury in Critically Ill Patients with Sepsis.",Acute Kidney Injury,LABEL_0
38995283,"Serum Interleukin-18, Kidney Injury Molecule-1, and the Renal Resistive Index for Predicating Acute Kidney Injury in Critically Ill Patients with Sepsis.",Acute Kidney Injury,LABEL_1
38995283,"Receiver operating characteristic analysis for detecting AKI 1 day after admission showed that the area under the curve (AUC) for serum IL-18 was 86.1%, the AUC for serum KIM-1 was 86%, and the AUC for the RRI was 88%, demonstrating statistical significance for the diagnosis of AKI within the next 24 h. Serum IL-18, KIM-1, and the RRI represent early predictors of AKI in critically ill septic patients.",Early Diagnosis,LABEL_0
38995282,Acetyl-11-Keto-β-Boswellic Acid and Incensole Acetate Attenuate Lipopolysaccharide-Induced Acute Kidney Injury by Inhibiting Inflammation and Oxidative Stress.,Inflammation,LABEL_0
38995282,Acetyl-11-Keto-β-Boswellic Acid and Incensole Acetate Attenuate Lipopolysaccharide-Induced Acute Kidney Injury by Inhibiting Inflammation and Oxidative Stress.,Inflammation,LABEL_0
38995282,Acetyl-11-Keto-β-Boswellic Acid and Incensole Acetate Attenuate Lipopolysaccharide-Induced Acute Kidney Injury by Inhibiting Inflammation and Oxidative Stress.,Acute Kidney Injury,LABEL_0
38995282,Acetyl-11-Keto-β-Boswellic Acid and Incensole Acetate Attenuate Lipopolysaccharide-Induced Acute Kidney Injury by Inhibiting Inflammation and Oxidative Stress.,Acute Kidney Injury,LABEL_0
38995281,Diagnostic Values of Immature Granulocytes Detected by the Sysmex XN 9000 Hematology Analyzer in Children with Urinary Tract Infections.,Infections,LABEL_1
38995281,Diagnostic Values of Immature Granulocytes Detected by the Sysmex XN 9000 Hematology Analyzer in Children with Urinary Tract Infections.,Infections,LABEL_0
38995281,Diagnostic Values of Immature Granulocytes Detected by the Sysmex XN 9000 Hematology Analyzer in Children with Urinary Tract Infections.,Urinary Tract Infections,LABEL_1
38995281,Diagnostic Values of Immature Granulocytes Detected by the Sysmex XN 9000 Hematology Analyzer in Children with Urinary Tract Infections.,Urinary Tract Infections,LABEL_0
38995281,Diagnostic Values of Immature Granulocytes Detected by the Sysmex XN 9000 Hematology Analyzer in Children with Urinary Tract Infections.,Urinary Tract Infections,LABEL_0
38995281,Diagnostic Values of Immature Granulocytes Detected by the Sysmex XN 9000 Hematology Analyzer in Children with Urinary Tract Infections.,Urinary Tract Infections,LABEL_0
38995281,We aimed to investigate the diagnostic value of IGs in children with urinary tract infections (UTIs).,Urinary Tract Infections,LABEL_0
38995279,"Diabetic nephropathy (DN), a leading cause of chronic kidney disease, is known to develop in around 40% of patients with diabetes.",Disease,LABEL_0
38995279,"Diabetic nephropathy (DN), a leading cause of chronic kidney disease, is known to develop in around 40% of patients with diabetes.",Disease,LABEL_0
38995279,"Diabetic nephropathy (DN), a leading cause of chronic kidney disease, is known to develop in around 40% of patients with diabetes.",Chronic Disease,LABEL_0
38995279,"Diabetic nephropathy (DN), a leading cause of chronic kidney disease, is known to develop in around 40% of patients with diabetes.",Chronic Disease,LABEL_0
38995278,"Multiple myeloma (MM) (30.5%) and non-Hodgkin's lymphoma (NHL) (30.5%) were the most commonly observed types of HM, whereas plasmacytoma (1%) was the least observed.",Non-Hodgkin,LABEL_0
38995278,"Multiple myeloma (MM) (30.5%) and non-Hodgkin's lymphoma (NHL) (30.5%) were the most commonly observed types of HM, whereas plasmacytoma (1%) was the least observed.",Non-Hodgkin,LABEL_1
38995278,"Multiple myeloma (MM) (30.5%) and non-Hodgkin's lymphoma (NHL) (30.5%) were the most commonly observed types of HM, whereas plasmacytoma (1%) was the least observed.",Non-Hodgkin,LABEL_0
38995278,"Multiple myeloma (MM) (30.5%) and non-Hodgkin's lymphoma (NHL) (30.5%) were the most commonly observed types of HM, whereas plasmacytoma (1%) was the least observed.",Multiple Myeloma,LABEL_0
38995278,Twelve percent of the patients (24 out of 200) presented with renal insufficiency and nephrotic syndrome.,Nephrotic Syndrome,LABEL_0
38995278,Twelve percent of the patients (24 out of 200) presented with renal insufficiency and nephrotic syndrome.,Renal Insufficiency,LABEL_0
38995277,Patients with microalbuminuria are also said to have a higher atherosclerotic load in the form of multivessel coronary artery disease (CAD) than those who do not.,Coronary Disease,LABEL_1
38995277,Patients with microalbuminuria are also said to have a higher atherosclerotic load in the form of multivessel coronary artery disease (CAD) than those who do not.,Coronary Artery Disease,LABEL_1
38995276,"On the 28th day, the femoral artery was cannulated, and the systolic blood pressure (SBP), mean arterial pressure (MAP), and heart rate (HR) were recorded.",Arterial Pressure,LABEL_1
38995276,"On the 28th day, the femoral artery was cannulated, and the systolic blood pressure (SBP), mean arterial pressure (MAP), and heart rate (HR) were recorded.",Blood Pressure,LABEL_1
38995274,Assessing Health-related Quality of Life in Children with Chronic Kidney Disease in Indonesia: A Single Tertiary Hospital Study.,Disease,LABEL_0
38995274,Assessing Health-related Quality of Life in Children with Chronic Kidney Disease in Indonesia: A Single Tertiary Hospital Study.,Chronic Disease,LABEL_0
38995274,Assessing Health-related Quality of Life in Children with Chronic Kidney Disease in Indonesia: A Single Tertiary Hospital Study.,Chronic Disease,LABEL_0
38995271,Ambulatory Blood Pressure Monitoring versus Office Blood Pressure Monitoring to Identify the True Hypertension Status of Living Kidney Donors.,Hypertension,LABEL_0
38995271,Ambulatory Blood Pressure Monitoring versus Office Blood Pressure Monitoring to Identify the True Hypertension Status of Living Kidney Donors.,Blood Pressure,LABEL_0
38995271,Ambulatory blood pressure monitoring (ABPM) is a reliable modality and is preferred over office blood pressure monitoring (OBPM) for detecting hypertension.,Blood Pressure,LABEL_0
38995271,"Target organ damage was assessed in all the donors by assessing proteinuria, hypertensive retinopathy, and echocardiography.",Proteinuria,LABEL_0
38995271,"Target organ damage was assessed in all the donors by assessing proteinuria, hypertensive retinopathy, and echocardiography.",Hypertensive Retinopathy,LABEL_0
38995271,The overall prevalence of white-coat hypertension was 30.4%; that of masked hypertension was 6.0%.,Hypertension,LABEL_0
38995271,The overall prevalence of white-coat hypertension was 30.4%; that of masked hypertension was 6.0%.,Masked Hypertension,LABEL_0
38995270,Comparison of Renal Function before and after Autologous Stem Cell Transplantation in Egyptian Patients with Multiple Myeloma and Renal Insufficiency: A Retrospective Study.,Renal Insufficiency,LABEL_0
38995270,Comparison of Renal Function before and after Autologous Stem Cell Transplantation in Egyptian Patients with Multiple Myeloma and Renal Insufficiency: A Retrospective Study.,Renal Insufficiency,LABEL_0
38995270,Comparison of Renal Function before and after Autologous Stem Cell Transplantation in Egyptian Patients with Multiple Myeloma and Renal Insufficiency: A Retrospective Study.,Renal Insufficiency,LABEL_0
38995270,Comparison of Renal Function before and after Autologous Stem Cell Transplantation in Egyptian Patients with Multiple Myeloma and Renal Insufficiency: A Retrospective Study.,Multiple Myeloma,LABEL_0
