cui,term,semantic_type
C1400047,"hypertension; delivery, eclampsia, cesarean section for eclampsia",T184
C1400298,"hypostasis, pulmonary; passive",T184
C1400299,hypostatic; congestive,T184
C1400299,congestive; hypostatic,T184
C1400305,low environmental temperature; hypothermia,T184
C1400305,hypothermia; low environmental temperature,T184
C1400318,paraplegia; hypotonic,T184
C1400318,hypotonic; paraplegia,T184
C1400319,quadriplegia; hypotonic,T184
C1400319,hypotonic; quadriplegia,T184
C1400444,"pulmonary; inadequate, function",T184
C1400444,"inadequate; pulmonary, function",T184
C1400453,inanition; fever,T184
C1400453,fever; inanition,T184
C1401083,organic; insufficiency,T184
C1401083,insufficiency; organic,T184
C1401094,insufficiency; respiration,T184
C1401104,urethral sphincter; insufficiency,T184
C1401104,insufficiency; urethral sphincter,T184
C1401125,"intermittent; fever, of unknown origin",T184
C1401125,"fever; intermittent, of unknown origin",T184
C1401249,internal organ; congestive,T184
C1401249,congestive; internal organs,T184
C1401250,viscera; spasm,T184
C1401250,spasm; viscera,T184
C1401289,nervous; irritation,T184
C1401289,irritation; nervous,T184
C1401304,ischiadicus; pain,T184
C1401309,ischuria,T184
C1401357,"iodine; fever, correct substance properly administered",T184
C1401357,"fever; iodine, correct substance properly administered",T184
C1401601,keratohemia,T184
C1401639,child; colic,T184
C1401655,rachitic; pigeon breast or chest,T184
C1401655,pigeon breast or chest; rachitic,T184
C1401678,"swelling; glands, localized",T184
C1401678,"glands; swelling, localized",T184
C1401681,clinical; findings abnormal (not laboratory),T184
C1401722,cramp(s); colic,T184
C1401722,colic; cramp(s),T184
C1401724,spasmodic; colic,T184
C1401724,colic; spasmodic,T184
C1401750,"steroids; fever, correct substance properly administered",T184
C1401750,"fever; steroid, correct substance properly administered",T184
C1401789,increased; cold sense,T184
C1401789,cold sense; increased,T184
C1401823,uterus; cramp(s),T184
C1401823,cramp(s); uterus,T184
C1402130,myofasciitis; low back,T184
C1402130,low back; myofasciitis,T184
C1402131,low back pain; sacroiliac,T184
C1402890,relaxation; posture,T184
C1402890,posture; relaxation,T184
C1402997,pigmentation; limbus corneae,T184
C1402997,limbus corneae; pigmentation,T184
C1403039,lipuria,T184
C1403155,"lung; edema, terminal",T184
C1403155,"edema; lung, terminal",T184
C1403173,lung; effusion,T184
C1403173,effusion; lung,T184
C1403230,pain; lumbar region,T184
C1403230,lumbar region; pain,T184
C1403546,congestive; breast,T184
C1403546,breast; congestive,T184
C1403546,congestion; breast,T184
C1403551,thickening; breast,T184
C1403551,breast; thickening,T184
C1403584,myoclonus; massive,T184
C1403584,massive; myoclonus,T184
C1403989,pain; metacarpophalangeal,T184
C1403989,metacarpophalangeal; pain,T184
C1403999,pain; metatarsophalangeal,T184
C1403999,metatarsophalangeal; pain,T184
C1404297,labored; respiratory,T184
C1404409,xanthoma; multiple,T184
C1404409,multiple; xanthoma,T184
C1404572,neuritis; sciatic nerve,T184
C1404572,n.ischiadicus; neuritis,T184
C1404807,nephralgia,T184
C1404860,pain; nape,T184
C1404860,nape; pain,T184
C1404861,stiff; nape,T184
C1404861,nape; stiff,T184
C1404887,problem; nervous,T184
C1404887,nervous; problem,T184
C1404891,neuralgia; ear,T184
C1404891,ear; neuralgia,T184
C1404995,perversion; sense of smell and taste,T184
C1405025,pain; general medical condition,T184
C1405030,"pain; micturition, and frequent",T184
C1405031,Neuromuscular pain,T184
C1405031,Neuromuscular pain,T184
C1405031,pain; neuromuscular,T184
C1405031,neuromuscular; pain,T184
C1405032,"pain; lower abdomen, pelvic or perineal",T184
C1405032,"lower abdomen; pain, pelvic or perineal",T184
C1405033,pain; hypersensitivity,T184
C1405033,hypersensitivity; pain,T184
C1405035,pericardial; pain,T184
C1405035,pain; pericardial,T184
C1405036,rheumatoid; pain,T184
C1405036,pain; rheumatoid,T184
C1405038,"pain; thorax, thoracic, ischemic",T184
C1405039,"thorax; pain, anterior wall",T184
C1405039,"pain; thorax, thoracic, anterior wall",T184
C1405040,"pain; thorax, thoracic, spine",T184
C1405043,vertebrogenic; pain,T184
C1405043,pain; vertebrogenic,T184
C1405048,pain disorder; general medical condition,T184
C1405422,irritable child; infant,T184
C1405422,infant; irritable child,T184
C1405430,Infant Irritability,T184
C1405430,Infant Irritability,T184
C1405430,irritability; infant,T184
C1405430,Infant irritability,T184
C1405430,Infant irritability,T184
C1405430,"Irritability, Infant",T184
C1405463,"problem; feeding, newborn, underfeeding",T184
C1405463,"feeding; problem, newborn, underfeeding",T184
C1405464,"problem; feeding, newborn, overfeeding",T184
C1405464,"feeding; problem, newborn, overfeeding",T184
C1405465,"problem; feeding, newborn, slow",T184
C1405465,"feeding; problem, newborn, slow",T184
C1405660,"psychotic; disorder, general medical condition, with hallucinations",T184
C1405660,"disorder; psychotic, general medical condition, with hallucinations",T184
C1405833,pulmonary; engorgement,T184
C1405833,lung; engorgement,T184
C1406072,speaker's throat,T184
C1406074,vasovagal; reflex,T184
C1406074,reflex; vasovagal,T184
C1406074,vasovagal; phenomenon,T184
C1406074,phenomenon; vasovagal,T184
C1406182,residu; urinary,T184
C1406185,respiration; insufficient or poor,T184
C1406291,sense of smell and taste; perverted,T184
C1406292,"taste; disorder, and smell (mixed)",T184
C1406292,"disorder; smell, and taste (mixed)",T184
C1406292,"disorder; taste, and smell (mixed)",T184
C1406292,"smell; disorder, and taste (mixed)",T184
C1406293,"smell; disorder, complete (anosmia)",T184
C1406293,"disorder; smell, complete (anosmia)",T184
C1406294,"taste; loss, and smell, mixed",T184
C1406294,"loss; smell, and taste, mixed",T184
C1406294,"loss; taste, and smell, mixed",T184
C1406294,"smell; loss, and taste, mixed",T184
C1406302,rheumatoid; neuritis,T184
C1406302,neuritis; rheumatoid,T184
C1406660,symptoms; general perceptions and sensations,T184
C1406663,symptoms; kidney,T184
C1406663,kidney; symptoms,T184
C1406663,kidney; complaints,T184
C1406663,complaints; kidney,T184
C1406665,symptoms; perception,T184
C1406665,perception; symptoms,T184
C1406668,symptoms; food and fluid intake,T184
C1406671,vasoconstriction; syncope,T184
C1406671,syncope; vasoconstriction,T184
C1406738,vertebrogenic; syndrome,T184
C1406738,syndrome; vertebrogenic,T184
C1406740,anterior chest wall; syndrome,T184
C1406740,syndrome; anterior chest wall,T184
C1406798,transitory; tachypnea,T184
C1406798,tachypnea; transitory,T184
C1406961,"tic; douloureux, atypical",T184
C1406982,state; restlessness,T184
C1406982,restlessness; state,T184
C1406997,Thickened tongue,T184
C1406997,thickening; tongue,T184
C1406997,tongue; thickening,T184
C1407014,topagnosis,T184
C1407024,toxemia; stasis,T184
C1407024,stasis; toxemia,T184
C1407027,toxemia; fatigue,T184
C1407027,fatigue; toxemia,T184
C1407055,slow; feeding,T184
C1407055,feeding; slow,T184
C1407163,tremor; parkinson's,T184
C1407163,parkinson's; tremor,T184
C1407990,ureteralgia,T184
C1408032,urine; secretion excessive,T184
C1408032,excessive; urine secretion,T184
C1408032,urine; excessive secretion,T184
C1408032,"urinary; secretion, excessive",T184
C1408032,"secretion; urinary, excessive",T184
C1408050,urticaria; papulosa,T184
C1408050,Urticaria papulosa,T184
C1408050,papulosa; urticaria,T184
C1408158,neuromyalgia,T184
C1408330,renal calculus; colic,T184
C1408360,nonorganic origin; murmur,T184
C1408508,fatigue; eyestrain,T184
C1408508,eyestrain; fatigue,T184
C1408558,newborn; malnutrition,T184
C1408558,malnutrition; newborn,T184
C1408578,incoordinate; speech,T184
C1408658,responsiveness; lack of,T184
C1408695,"secretion; urinary, insufficient",T184
C1408695,insufficient; urine secretion,T184
C1408758,tension; eye,T184
C1408758,eye; tension,T184
C1408771,flat; chamber,T184
C1408771,chamber; flat,T184
C1408810,whistling in the ear,T184
C1409026,overactivety,T184
C1409399,periodic; respiratory,T184
C1409712,sensitive; abdomen,T184
C1409715,Sensory Change,T184
C1409715,change; sensory,T184
C1409715,sensory; change,T184
C1409846,sense of taste and smell; depraved,T184
C1410075,sternalgia,T184
C1410714,vaccine; meningismus,T184
C1410756,falls; locomotor,T184
C1410757,falls; neurological,T184
C1410765,"varices; complicating pregnancy, labia or vulva",T184
C1410859,increased; heat sense,T184
C1410859,heat sense; increased,T184
C1410896,loss; control of anal sphincter,T184
C1410896,"control; sphincter ani, loss",T184
C1410958,suffocation; spells,T184
C1410958,smothering spells,T184
C1410991,fat; excess,T184
C1410991,fat; excessive,T184
C1410991,excessive; fat,T184
C1411073,"loss; fluid, fluid, fetus or newborn",T184
C1411073,"fluid; loss, fetus or newborn",T184
C1411086,"food; intake, symptoms",T184
C1411328,weak; respiratory,T184
C1411328,weak; respiration,T184
C1411464,pregnancy; threatened delivery,T184
C1411464,"pregnancy; delivery, threatened",T184
C1411465,"pregnancy; threatened delivery, at or after 37 completed weeks of gestation",T184
C1411465,"pregnancy; delivery, threatened, at or after 37 completed weeks of gestation",T184
C1411466,"pregnancy; threatened delivery, before 37 completed weeks of gestation",T184
C1411466,"pregnancy; delivery, threatened, before 37 completed weeks of gestation",T184
C1411478,pregnancy; vomiting due to diseases classified elsewhere,T184
C1411499,pregnancy; convulsions (eclamptic) (uremic),T184
C1411586,"pregnancy; hypertension, with eclampsia, hypertension, pre-existing",T184
C1411744,"pregnancy; varices, veins, labia",T184
C1411745,"pregnancy; varices, veins, vulva",T184
C1411946,"pain; abdominal, severe",T184
C1411946,"abdominal; pain, severe",T184
C1442808,hemiplegia; ascending,T184
C1442808,hemiplegia; ascending,T184
C1442808,ascending; hemiplegia,T184
C1442808,Mills,T184
C1442877,Sore skin,T184
C1442877,Sore skin,T184
C1442877,Sore skin,T184
C1442877,sore skin,T184
C1442877,Sore,T184
C1442877,Sore skin (finding),T184
C1443044,bilious; attack,T184
C1443060,Feeling abnormal,T184
C1443060,Feeling abnormal,T184
C1443060,Feeling abnormal,T184
C1443060,Feeling abnormal,T184
C1443060,Abnormal feeling,T184
C1443060,Feeling strange,T184
C1443060,Feeling strange,T184
C1443060,strange feeling,T184
C1443060,FEELING STRANGE,T184
C1443060,FEELING STRANGE,T184
C1443060,feeling strange,T184
C1443060,feelings strange,T184
C1443060,Feeling abnormal (finding),T184
C1443924,Severe diarrhea,T184
C1443924,Severe diarrhea,T184
C1443924,severe diarrhea,T184
C1443924,Severe diarrhoea,T184
C1443924,severe diarrhea (physical finding),T184
C1443924,Severe diarrhea (finding),T184
C1444779,Pain by sensation quality,T184
C1444779,Pain by sensation quality (finding),T184
C1457887,Symptoms,T184
C1457887,Symptoms,T184
C1457887,Symptoms,T184
C1457887,Symptoms,T184
C1457887,Symptoms,T184
C1457887,Symptoms,T184
C1457887,Symptoms,T184
C1457887,symptoms,T184
C1457887,symptoms,T184
C1457887,SYMPTOMS,T184
C1457887,SYMPTOMS,T184
C1457887,"Symptom, NOS",T184
C1457887,symptom,T184
C1457887,symptom,T184
C1457887,SYMPTOM,T184
C1457887,Symptom,T184
C1457887,Symptom,T184
C1457887,Symptom,T184
C1457887,Symptom,T184
C1457887,general manifestation of disorders,T184
C1457887,symptoms (symptom),T184
C1504325,Bloody airway discharge,T184
C1504373,Bowel movement irregularity,T184
C1504373,Bowel movement irregularity,T184
C1504376,Unresponsive to verbal stimuli,T184
C1504388,Predisposition to disease,T184
C1504390,Ortner's syndrome,T184
C1504390,Ortner's syndrome,T184
C1504440,Instillation site erythema,T184
C1504440,Instillation site erythema,T184
C1504453,Implant site paraesthesia,T184
C1504453,Implant site paraesthesia,T184
C1504453,Implant site paresthesia,T184
C1504453,Implant site paresthesia,T184
C1504455,Implant site pruritus,T184
C1504455,Implant site pruritus,T184
C1504455,Implant site itching,T184
C1504493,Iliolumbar syndrome,T184
C1504493,Iliolumbar syndrome,T184
C1504494,Tingling of extremity,T184
C1504494,Tingling in extremities,T184
C1504494,Tingling in extremities,T184
C1504494,Tingling in extremities,T184
C1504494,Tingling of extremities,T184
C1504494,tingling of extremities,T184
C1504494,tingling of limbs (symptom),T184
C1504494,tingling of limbs,T184
C1504509,Localized muscle pain,T184
C1504509,Localised muscle pain,T184
C1504560,L'Hermitte syndrome,T184
C1504570,Instillation site redness,T184
C1510416,Coffee ground vomiting,T184
C1510416,Coffee ground vomiting,T184
C1510416,Coffee ground vomiting,T184
C1510416,Coffee ground vomiting,T184
C1510416,Coffee grounds vomiting,T184
C1510416,vomiting 'coffee grounds',T184
C1510416,Coffee ground emesis,T184
C1510416,Coffee ground emesis,T184
C1510416,Coffee ground emesis,T184
C1510416,Coffee ground emesis,T184
C1510416,Coffee grounds emesis,T184
C1510416,Vomiting blood - coffee ground,T184
C1510416,Vomiting blood - coffee ground,T184
C1510416,Vomiting old blood,T184
C1510416,Vomiting old blood,T184
C1510416,Vomiting stale blood,T184
C1510416,Coffee ground vomitus,T184
C1510416,Coffee ground vomiting (disorder),T184
C1510416,vomiting 'coffee grounds' (physical finding),T184
C1510416,vomiting 'coffee grounds' material,T184
C1510416,vomiting 'coffee grounds' material (hematemesis),T184
C1510416,vomiting 'coffee grounds' material (symptom),T184
C1510416,vomiting of 'coffee grounds' material was observed,T184
C1510416,hematemesis ('coffee grounds'),T184
C1510450,Dysacusis,T184
C1510450,Dysacusis,T184
C1510450,Dysacusis,T184
C1510450,Dysacusis,T184
C1510450,Dysacusis,T184
C1510450,Dysacusis,T184
C1510450,dysacusis,T184
C1510450,dysacusis,T184
C1510450,Dysacousia,T184
C1510450,Dysacousia,T184
C1510450,Dysacousis,T184
C1510450,Dysacousis,T184
C1510450,dysacousia,T184
C1510450,Auditory dysesthesia,T184
C1510450,Auditory dysesthesia,T184
C1510450,Auditory dysaesthesia,T184
C1510450,Dysacusia,T184
C1510450,Dysacusia,T184
C1510450,Distorted hearing,T184
C1510450,Sounds distorted,T184
C1510450,Sounds distorted,T184
C1510450,Distorted hearing (disorder),T184
C1510453,strain symptom,T184
C1510453,strain,T184
C1510666,Vulval symptom/complaint,T184
C1510666,Symptom/complaint vulva,T184
C1510666,Sympt/complaint;vulva,T184
C1510666,symptom or complaint of the vulva,T184
C1511887,Diagnostic or Prognostic Factor,T184
C1517205,Flare,T184
C1517205,Flare,T184
C1517205,Flare,T184
C1517205,Flare,T184
C1517205,Flare,T184
C1527384,Involuntary Quiver,T184
C1527384,Involuntary Quiver,T184
C1527384,Involuntary quiver,T184
C1527384,Involuntary quiver,T184
C1527384,Involuntary Quivers,T184
C1527384,"Quiver, Involuntary",T184
C1527384,Quivering,T184
C1527384,Quivering,T184
C1527384,Quivered,T184
C1533266,heart; rhythm abnormal (symptom),T184
C1533266,"abnormal; rhythm, heart (symptom)",T184
C1533281,neurological; disorder (symptom),T184
C1533286,"pain; abdomen, epigastric",T184
C1534968,Pain in foot and toes,T184
C1534968,Pain in foot and toes,T184
C1534968,limb pain foot and toes,T184
C1534968,Pain in foot and toes (diagnosis),T184
C1535964,Cholestatic pruritus,T184
C1535964,Cholestatic pruritus,T184
C1535964,Cholestatic pruritus,T184
C1535964,Cholestatic pruritus (disorder),T184
C1535974,Vaginal flatulence,T184
C1535974,Vaginal flatulence,T184
C1535975,Pelvic discomfort,T184
C1535975,Pelvic discomfort,T184
C1536047,Lip exfoliation,T184
